Var1	Sample_no	Var2	Species	Freq
3343	5	STHFJP	Hybotidae_cluster119	1
3358	5	STHFJP	Hybotidae_cluster98	0
3373	5	STHFJP	Hypogastruridae_cluster2	0
3388	5	STHFJP	Ichneumonidae_cluster1211	0
3403	5	STHFJP	Ichneumonidae_cluster123	1
3418	5	STHFJP	Ichneumonidae_cluster125	0
3433	5	STHFJP	Ichneumonidae_cluster132	0
3448	5	STHFJP	Ichneumonidae_cluster179	0
3463	5	STHFJP	Ichneumonidae_cluster221	0
3478	5	STHFJP	Ichneumonidae_cluster239	0
3493	5	STHFJP	Ichneumonidae_cluster311	0
3508	5	STHFJP	Ichneumonidae_cluster319	0
3523	5	STHFJP	Ichneumonidae_cluster332	1
3538	5	STHFJP	Ichneumonidae_cluster441	0
3553	5	STHFJP	Ichneumonidae_cluster512	0
3568	5	STHFJP	Ichneumonidae_cluster580	0
3583	5	STHFJP	Ichneumonidae_cluster615	0
3598	5	STHFJP	Ichneumonidae_cluster64	3
3613	5	STHFJP	Ichneumonidae_cluster656	0
3628	5	STHFJP	Ichneumonidae_cluster73	0
3643	5	STHFJP	Ichneumonidae_cluster743	0
3658	5	STHFJP	Ichneumonidae_cluster867	0
3673	5	STHFJP	Ichneumonidae_cluster882	0
3688	5	STHFJP	Isotomidae_cluster8	0
3703	5	STHFJP	Latridiidae_cluster1	0
3718	5	STHFJP	Latridiidae_cluster10	0
3733	5	STHFJP	Latridiidae_cluster15	0
3748	5	STHFJP	Latridiidae_cluster2	0
3763	5	STHFJP	Latridiidae_cluster3	0
3778	5	STHFJP	Latridiidae_cluster4	0
3793	5	STHFJP	Latridiidae_cluster7	0
3808	5	STHFJP	Linyphiidae_cluster112	0
3823	5	STHFJP	Linyphiidae_cluster20	0
3838	5	STHFJP	Linyphiidae_cluster57	0
3853	5	STHFJP	Linyphiidae_cluster87	0
3868	5	STHFJP	Linyphiidae_cluster89	0
3883	5	STHFJP	Liocranidae_cluster1	0
3898	5	STHFJP	Lonchaeidae_cluster1	0
3913	5	STHFJP	Lycaenidae_cluster1	0
3928	5	STHFJP	Lygaeidae_cluster1	0
3943	5	STHFJP	Lymexylidae_cluster1	0
3958	5	STHFJP	Lyonetiidae_cluster4	0
3973	5	STHFJP	Lyonetiidae_cluster5	0
3988	5	STHFJP	Lypusidae_cluster2	1
4003	5	STHFJP	Megaspilidae_cluster5	0
4018	5	STHFJP	Milichiidae_cluster1	0
4033	5	STHFJP	Miridae_cluster1	0
4048	5	STHFJP	Miridae_cluster2	0
4063	5	STHFJP	Miridae_cluster20	0
4078	5	STHFJP	Miridae_cluster26	0
4093	5	STHFJP	Miridae_cluster35	0
4108	5	STHFJP	Miridae_cluster7	0
4123	5	STHFJP	Monotomidae_cluster1	0
4138	5	STHFJP	Muscidae_cluster11	0
4153	5	STHFJP	Muscidae_cluster122	3
4168	5	STHFJP	Muscidae_cluster14	1
4183	5	STHFJP	Muscidae_cluster2	2
4198	5	STHFJP	Muscidae_cluster23	0
4213	5	STHFJP	Muscidae_cluster28	5
4228	5	STHFJP	Muscidae_cluster31	0
4243	5	STHFJP	Muscidae_cluster39	0
4258	5	STHFJP	Muscidae_cluster54	21
4273	5	STHFJP	Muscidae_cluster73	1
4288	5	STHFJP	Mycetophagidae_cluster1	0
4303	5	STHFJP	Mycetophilidae_cluster1	1
4318	5	STHFJP	Mycetophilidae_cluster103	0
4333	5	STHFJP	Mycetophilidae_cluster11	2
4348	5	STHFJP	Mycetophilidae_cluster113	0
4363	5	STHFJP	Mycetophilidae_cluster148	0
4378	5	STHFJP	Mycetophilidae_cluster152	0
4393	5	STHFJP	Mycetophilidae_cluster177	0
4408	5	STHFJP	Mycetophilidae_cluster185	0
4423	5	STHFJP	Mycetophilidae_cluster190	0
4438	5	STHFJP	Mycetophilidae_cluster23	0
4453	5	STHFJP	Mycetophilidae_cluster27	1
4468	5	STHFJP	Mycetophilidae_cluster270	0
4483	5	STHFJP	Mycetophilidae_cluster284	0
4498	5	STHFJP	Mycetophilidae_cluster29	0
4513	5	STHFJP	Mycetophilidae_cluster3	0
4528	5	STHFJP	Mycetophilidae_cluster30	0
4543	5	STHFJP	Mycetophilidae_cluster306	0
4558	5	STHFJP	Mycetophilidae_cluster312	0
4573	5	STHFJP	Mycetophilidae_cluster348	0
4588	5	STHFJP	Mycetophilidae_cluster45	1
4603	5	STHFJP	Mycetophilidae_cluster457	0
4618	5	STHFJP	Mycetophilidae_cluster48	0
4633	5	STHFJP	Mycetophilidae_cluster5	0
4648	5	STHFJP	Mycetophilidae_cluster59	0
4663	5	STHFJP	Mycetophilidae_cluster63	0
4678	5	STHFJP	Mycetophilidae_cluster9	0
4693	5	STHFJP	Mycetophilidae_cluster97	0
4708	5	STHFJP	Nabidae_cluster3	0
4723	5	STHFJP	Noctuidae_cluster15	0
4738	5	STHFJP	Noctuidae_cluster26	0
4753	5	STHFJP	Orchesellidae_cluster1	0
4768	5	STHFJP	Oribatulidae_cluster1	0
4783	5	STHFJP	Oribatulidae_cluster2	0
4798	5	STHFJP	Parasitidae_cluster1	0
4813	5	STHFJP	Philodromidae_cluster1	0
4828	5	STHFJP	Philodromidae_cluster10	0
4843	5	STHFJP	Philodromidae_cluster9	0
4858	5	STHFJP	Phoridae_cluster102	0
4873	5	STHFJP	Phoridae_cluster106	0
4888	5	STHFJP	Phoridae_cluster11	4
4903	5	STHFJP	Phoridae_cluster115	0
4918	5	STHFJP	Phoridae_cluster118	0
4933	5	STHFJP	Phoridae_cluster127	0
4948	5	STHFJP	Phoridae_cluster13	0
4963	5	STHFJP	Phoridae_cluster14	1
4978	5	STHFJP	Phoridae_cluster15	1
4993	5	STHFJP	Phoridae_cluster155	1
5008	5	STHFJP	Phoridae_cluster163	0
5023	5	STHFJP	Phoridae_cluster169	0
5038	5	STHFJP	Phoridae_cluster17	7
5053	5	STHFJP	Phoridae_cluster21	0
5068	5	STHFJP	Phoridae_cluster251	0
5083	5	STHFJP	Phoridae_cluster253	0
5098	5	STHFJP	Phoridae_cluster27	3
5113	5	STHFJP	Phoridae_cluster303	1
5128	5	STHFJP	Phoridae_cluster31	0
5143	5	STHFJP	Phoridae_cluster35	0
5158	5	STHFJP	Phoridae_cluster4	3
5173	5	STHFJP	Phoridae_cluster42	0
5188	5	STHFJP	Phoridae_cluster5	1
5203	5	STHFJP	Phoridae_cluster52	6
5218	5	STHFJP	Phoridae_cluster53	0
5233	5	STHFJP	Phoridae_cluster66	0
5248	5	STHFJP	Phoridae_cluster69	0
5263	5	STHFJP	Phoridae_cluster88	0
5278	5	STHFJP	Phoridae_cluster97	0
5293	5	STHFJP	Polleniidae_cluster1	21
5308	5	STHFJP	Polleniidae_cluster2	7
5323	5	STHFJP	Polleniidae_cluster3	22
5338	5	STHFJP	Polleniidae_cluster4	1
5353	5	STHFJP	Polleniidae_cluster5	8
5368	5	STHFJP	Polleniidae_cluster6	15
5383	5	STHFJP	Polleniidae_cluster7	1
5398	5	STHFJP	Psychodidae_cluster23	0
5413	5	STHFJP	Psychodidae_cluster3	0
5428	5	STHFJP	Psychodidae_cluster6	0
5443	5	STHFJP	Psyllidae_cluster1	0
5458	5	STHFJP	Psyllidae_cluster6	2
5473	5	STHFJP	Pteromalidae_cluster22	0
5488	5	STHFJP	Ptinidae_cluster4	0
5503	5	STHFJP	Rhyparochromidae_cluster11	2
5518	5	STHFJP	Rhyparochromidae_cluster14	0
5533	5	STHFJP	Rhyparochromidae_cluster4	0
5548	5	STHFJP	Rhyparochromidae_cluster7	1
5563	5	STHFJP	Salpingidae_cluster1	0
5578	5	STHFJP	Scathophagidae_cluster1	0
5593	5	STHFJP	Scathophagidae_cluster2	0
5608	5	STHFJP	Scathophagidae_cluster3	0
5623	5	STHFJP	Scathophagidae_cluster4	0
5638	5	STHFJP	Scathophagidae_cluster7	0
5653	5	STHFJP	Sciaridae_cluster1	0
5668	5	STHFJP	Sciaridae_cluster103	0
5683	5	STHFJP	Sciaridae_cluster104	0
5698	5	STHFJP	Sciaridae_cluster12	0
5713	5	STHFJP	Sciaridae_cluster127	0
5728	5	STHFJP	Sciaridae_cluster129	0
5743	5	STHFJP	Sciaridae_cluster130	0
5758	5	STHFJP	Sciaridae_cluster14	0
5773	5	STHFJP	Sciaridae_cluster145	0
5788	5	STHFJP	Sciaridae_cluster155	0
5803	5	STHFJP	Sciaridae_cluster159	0
5818	5	STHFJP	Sciaridae_cluster161	0
5833	5	STHFJP	Sciaridae_cluster164	0
5848	5	STHFJP	Sciaridae_cluster2	50
5863	5	STHFJP	Sciaridae_cluster219	0
5878	5	STHFJP	Sciaridae_cluster23	0
5893	5	STHFJP	Sciaridae_cluster29	0
5908	5	STHFJP	Sciaridae_cluster3	0
5923	5	STHFJP	Sciaridae_cluster30	0
5938	5	STHFJP	Sciaridae_cluster38	0
5953	5	STHFJP	Sciaridae_cluster39	0
5968	5	STHFJP	Sciaridae_cluster4	0
5983	5	STHFJP	Sciaridae_cluster40	1
5998	5	STHFJP	Sciaridae_cluster432	0
6013	5	STHFJP	Sciaridae_cluster45	0
6028	5	STHFJP	Sciaridae_cluster468	0
6043	5	STHFJP	Sciaridae_cluster5	0
6058	5	STHFJP	Sciaridae_cluster6	0
6073	5	STHFJP	Sciaridae_cluster62	0
6088	5	STHFJP	Sciaridae_cluster7	0
6103	5	STHFJP	Sciaridae_cluster72	0
6118	5	STHFJP	Sciaridae_cluster76	0
6133	5	STHFJP	Sciaridae_cluster8	0
6148	5	STHFJP	Sciaridae_cluster80	0
6163	5	STHFJP	Sciaridae_cluster84	0
6178	5	STHFJP	Sciaridae_cluster86	0
6193	5	STHFJP	Sciaridae_cluster87	0
6208	5	STHFJP	Sciaridae_cluster93	0
6223	5	STHFJP	Sciaridae_cluster95	0
6238	5	STHFJP	Sciaridae_cluster97	2
6253	5	STHFJP	Scirtidae_cluster1	0
6268	5	STHFJP	Scirtidae_cluster3	1
6283	5	STHFJP	Scirtidae_cluster4	0
6298	5	STHFJP	Scirtidae_cluster6	0
6313	5	STHFJP	Segestriidae_cluster1	0
6328	5	STHFJP	Sepsidae_cluster2	0
6343	5	STHFJP	Sepsidae_cluster4	4
6358	5	STHFJP	Sepsidae_cluster6	0
6373	5	STHFJP	Sepsidae_cluster7	1
6388	5	STHFJP	Silvanidae_cluster1	0
6403	5	STHFJP	Simuliidae_cluster1	0
6418	5	STHFJP	Sphaeroceridae_cluster1	0
6433	5	STHFJP	Sphaeroceridae_cluster10	1
6448	5	STHFJP	Sphaeroceridae_cluster12	0
6463	5	STHFJP	Sphaeroceridae_cluster25	0
6478	5	STHFJP	Sphaeroceridae_cluster36	0
6493	5	STHFJP	Sphaeroceridae_cluster5	0
6508	5	STHFJP	Sphaeroceridae_cluster63	0
6523	5	STHFJP	Sphaeroceridae_cluster8	1
6538	5	STHFJP	Staphylinidae_cluster210	0
6553	5	STHFJP	Staphylinidae_cluster22	0
6568	5	STHFJP	Staphylinidae_cluster25	0
6583	5	STHFJP	Staphylinidae_cluster29	0
6598	5	STHFJP	Staphylinidae_cluster4	0
6613	5	STHFJP	Staphylinidae_cluster7	1
6628	5	STHFJP	Staphylinidae_cluster9	1
6643	5	STHFJP	Staphylinidae_cluster95	0
6658	5	STHFJP	Tachinidae_cluster107	0
6673	5	STHFJP	Tachinidae_cluster14	0
6688	5	STHFJP	Tachinidae_cluster19	3
6703	5	STHFJP	Tachinidae_cluster2	0
6718	5	STHFJP	Tachinidae_cluster29	0
6733	5	STHFJP	Tachinidae_cluster5	0
6748	5	STHFJP	Tachinidae_cluster6	0
6763	5	STHFJP	Tachinidae_cluster8	0
6778	5	STHFJP	Tachinidae_cluster81	0
6793	5	STHFJP	Tenthredinidae_cluster1	0
6808	5	STHFJP	Tenthredinidae_cluster63	0
6823	5	STHFJP	Tephritidae_cluster16	0
6838	5	STHFJP	Tetragnathidae_cluster3	1
6853	5	STHFJP	Theridiidae_cluster1	0
6868	5	STHFJP	Theridiidae_cluster2	0
6883	5	STHFJP	Theridiidae_cluster9	0
6898	5	STHFJP	Thomisidae_cluster1	0
6913	5	STHFJP	Thomisidae_cluster3	0
6928	5	STHFJP	Thripidae_cluster1	0
6943	5	STHFJP	Thripidae_cluster2	0
6958	5	STHFJP	Thripidae_cluster3	0
6973	5	STHFJP	Thripidae_cluster6	0
6988	5	STHFJP	Thripidae_cluster7	0
7003	5	STHFJP	Thripidae_cluster9	0
7018	5	STHFJP	Throscidae_cluster4	0
7033	5	STHFJP	Tortricidae_cluster1	0
7048	5	STHFJP	Tortricidae_cluster72	0
7063	5	STHFJP	Tortricidae_cluster92	0
7078	5	STHFJP	Trichoceridae_cluster1	5
7093	5	STHFJP	Trichoceridae_cluster2	1
7108	5	STHFJP	Trichoceridae_cluster3	7
7123	5	STHFJP	Triozidae_cluster1	3
7138	5	STHFJP	Triozidae_cluster17	0
7153	5	STHFJP	Triozidae_cluster3	0
7168	5	STHFJP	Triozidae_cluster5	0
10	6	SKYQAL	Acanthosomatidae_cluster1	0
25	6	SKYQAL	Acaridae_cluster3	0
40	6	SKYQAL	Acaridae_cluster6	0
55	6	SKYQAL	Agromyzidae_cluster46	0
70	6	SKYQAL	Agromyzidae_cluster57	0
85	6	SKYQAL	Amaurobiidae_cluster1	0
100	6	SKYQAL	Anisopodidae_cluster1	1
115	6	SKYQAL	Anisopodidae_cluster2	1
130	6	SKYQAL	Anisopodidae_cluster3	0
145	6	SKYQAL	Anisopodidae_cluster4	0
160	6	SKYQAL	Anisopodidae_cluster5	1
175	6	SKYQAL	Anobiidae_cluster1	0
190	6	SKYQAL	Anthomyiidae_cluster103	0
205	6	SKYQAL	Anthomyiidae_cluster2	0
220	6	SKYQAL	Anthomyiidae_cluster21	0
235	6	SKYQAL	Anthomyiidae_cluster26	0
250	6	SKYQAL	Anthomyiidae_cluster32	2
265	6	SKYQAL	Anthomyiidae_cluster39	0
280	6	SKYQAL	Anthomyiidae_cluster61	0
295	6	SKYQAL	Anthomyiidae_cluster74	0
310	6	SKYQAL	Anthribidae_cluster1	0
325	6	SKYQAL	Anystidae_cluster3	1
340	6	SKYQAL	Aphididae_cluster15	0
355	6	SKYQAL	Aphididae_cluster16	0
370	6	SKYQAL	Aphididae_cluster2	1
385	6	SKYQAL	Aphididae_cluster36	0
400	6	SKYQAL	Aphididae_cluster5	0
415	6	SKYQAL	Apidae_cluster2	0
430	6	SKYQAL	Apidae_cluster43	0
445	6	SKYQAL	Araneidae_cluster4	0
460	6	SKYQAL	Ascidae_cluster2	4
475	6	SKYQAL	Aulacigastridae_cluster1	0
490	6	SKYQAL	Aulacigastridae_cluster2	0
505	6	SKYQAL	Blattidae_cluster1	2
520	6	SKYQAL	Bolitophilidae_cluster1	1
535	6	SKYQAL	Bolitophilidae_cluster4	1
550	6	SKYQAL	Braconidae_cluster148	0
565	6	SKYQAL	Braconidae_cluster315	0
580	6	SKYQAL	Braconidae_cluster44	0
595	6	SKYQAL	Braconidae_cluster52	1
610	6	SKYQAL	Braconidae_cluster529	0
625	6	SKYQAL	Braconidae_cluster638	1
640	6	SKYQAL	Braconidae_cluster68	0
655	6	SKYQAL	Brentidae_cluster1	5
670	6	SKYQAL	Caeciliusidae_cluster1	0
685	6	SKYQAL	Calliphoridae_cluster3	0
700	6	SKYQAL	Calliphoridae_cluster7	0
715	6	SKYQAL	Cecidomyiidae_cluster130	0
730	6	SKYQAL	Cecidomyiidae_cluster132	0
745	6	SKYQAL	Cecidomyiidae_cluster1372	0
760	6	SKYQAL	Cecidomyiidae_cluster1412	0
775	6	SKYQAL	Cecidomyiidae_cluster142	0
790	6	SKYQAL	Cecidomyiidae_cluster148	1
805	6	SKYQAL	Cecidomyiidae_cluster153	0
820	6	SKYQAL	Cecidomyiidae_cluster156	1
835	6	SKYQAL	Cecidomyiidae_cluster1587	0
850	6	SKYQAL	Cecidomyiidae_cluster172	1
865	6	SKYQAL	Cecidomyiidae_cluster174	1
880	6	SKYQAL	Cecidomyiidae_cluster177	0
895	6	SKYQAL	Cecidomyiidae_cluster194	0
910	6	SKYQAL	Cecidomyiidae_cluster198	0
925	6	SKYQAL	Cecidomyiidae_cluster2	4
940	6	SKYQAL	Cecidomyiidae_cluster2096	0
955	6	SKYQAL	Cecidomyiidae_cluster23	0
970	6	SKYQAL	Cecidomyiidae_cluster25	1
985	6	SKYQAL	Cecidomyiidae_cluster313	1
1000	6	SKYQAL	Cecidomyiidae_cluster316	0
1015	6	SKYQAL	Cecidomyiidae_cluster32	0
1030	6	SKYQAL	Cecidomyiidae_cluster34	0
1045	6	SKYQAL	Cecidomyiidae_cluster43	4
1060	6	SKYQAL	Cecidomyiidae_cluster436	0
1075	6	SKYQAL	Cecidomyiidae_cluster46	2
1090	6	SKYQAL	Cecidomyiidae_cluster544	0
1105	6	SKYQAL	Cecidomyiidae_cluster599	0
1120	6	SKYQAL	Cecidomyiidae_cluster6	0
1135	6	SKYQAL	Cecidomyiidae_cluster615	1
1150	6	SKYQAL	Cecidomyiidae_cluster653	0
1165	6	SKYQAL	Cecidomyiidae_cluster662	1
1180	6	SKYQAL	Cecidomyiidae_cluster70	2
1195	6	SKYQAL	Cecidomyiidae_cluster790	0
1210	6	SKYQAL	Cecidomyiidae_cluster849	0
1225	6	SKYQAL	Cecidomyiidae_cluster920	0
1240	6	SKYQAL	Cecidomyiidae_cluster99	0
1255	6	SKYQAL	Cerambycidae_cluster17	0
1270	6	SKYQAL	Cerambycidae_cluster3	0
1285	6	SKYQAL	Ceraphronidae_cluster123	0
1300	6	SKYQAL	Ceraphronidae_cluster4	0
1315	6	SKYQAL	Ceraphronidae_cluster9	0
1330	6	SKYQAL	Ceratopogonidae_cluster44	1
1345	6	SKYQAL	Ceratopogonidae_cluster45	0
1360	6	SKYQAL	Ceratopogonidae_cluster67	1
1375	6	SKYQAL	Chamaemyiidae_cluster1	0
1390	6	SKYQAL	Chironomidae_cluster1	0
1405	6	SKYQAL	Chironomidae_cluster10	2
1420	6	SKYQAL	Chironomidae_cluster104	3
1435	6	SKYQAL	Chironomidae_cluster105	1
1450	6	SKYQAL	Chironomidae_cluster11	0
1465	6	SKYQAL	Chironomidae_cluster15	1
1480	6	SKYQAL	Chironomidae_cluster17	0
1495	6	SKYQAL	Chironomidae_cluster19	0
1510	6	SKYQAL	Chironomidae_cluster2	1
1525	6	SKYQAL	Chironomidae_cluster222	0
1540	6	SKYQAL	Chironomidae_cluster224	1
1555	6	SKYQAL	Chironomidae_cluster23	5
1570	6	SKYQAL	Chironomidae_cluster24	2
1585	6	SKYQAL	Chironomidae_cluster25	0
1600	6	SKYQAL	Chironomidae_cluster26	6
1615	6	SKYQAL	Chironomidae_cluster3	2
1630	6	SKYQAL	Chironomidae_cluster30	0
1645	6	SKYQAL	Chironomidae_cluster312	2
1660	6	SKYQAL	Chironomidae_cluster32	1
1675	6	SKYQAL	Chironomidae_cluster341	0
1690	6	SKYQAL	Chironomidae_cluster387	0
1705	6	SKYQAL	Chironomidae_cluster41	0
1720	6	SKYQAL	Chironomidae_cluster415	0
1735	6	SKYQAL	Chironomidae_cluster44	0
1750	6	SKYQAL	Chironomidae_cluster440	0
1765	6	SKYQAL	Chironomidae_cluster51	2
1780	6	SKYQAL	Chironomidae_cluster532	0
1795	6	SKYQAL	Chironomidae_cluster60	17
1810	6	SKYQAL	Chironomidae_cluster89	0
1825	6	SKYQAL	Chironomidae_cluster9	1
1840	6	SKYQAL	Chloropidae_cluster10	0
1855	6	SKYQAL	Chloropidae_cluster48	0
1870	6	SKYQAL	Chloropidae_cluster8	0
1885	6	SKYQAL	Chrysomelidae_cluster25	0
1900	6	SKYQAL	Chrysomelidae_cluster3	0
1915	6	SKYQAL	Chrysomelidae_cluster30	0
1930	6	SKYQAL	Chrysomelidae_cluster55	0
1945	6	SKYQAL	Chrysomelidae_cluster9	0
1960	6	SKYQAL	Chrysopidae_cluster3	0
1975	6	SKYQAL	Chrysopidae_cluster4	0
1990	6	SKYQAL	Cicadellidae_cluster1	0
2005	6	SKYQAL	Cicadellidae_cluster13	0
2020	6	SKYQAL	Cicadellidae_cluster169	0
2035	6	SKYQAL	Cicadellidae_cluster2	1
2050	6	SKYQAL	Cicadellidae_cluster31	0
2065	6	SKYQAL	Cicadellidae_cluster4	0
2080	6	SKYQAL	Cicadellidae_cluster8	0
2095	6	SKYQAL	Cleridae_cluster1	0
2110	6	SKYQAL	Clubionidae_cluster5	0
2125	6	SKYQAL	Clubionidae_cluster6	0
2140	6	SKYQAL	Clubionidae_cluster8	0
2155	6	SKYQAL	Coccinellidae_cluster1	0
2170	6	SKYQAL	Coccinellidae_cluster11	0
2185	6	SKYQAL	Coccinellidae_cluster19	0
2200	6	SKYQAL	Cryptophagidae_cluster1	0
2215	6	SKYQAL	Cryptophagidae_cluster2	0
2230	6	SKYQAL	Cryptophagidae_cluster3	0
2245	6	SKYQAL	Culicidae_cluster4	1
2260	6	SKYQAL	Curculionidae_cluster1	1
2275	6	SKYQAL	Curculionidae_cluster11	0
2290	6	SKYQAL	Curculionidae_cluster16	0
2305	6	SKYQAL	Curculionidae_cluster2	0
2320	6	SKYQAL	Curculionidae_cluster21	0
2335	6	SKYQAL	Curculionidae_cluster22	0
2350	6	SKYQAL	Curculionidae_cluster24	0
2365	6	SKYQAL	Curculionidae_cluster3	0
2380	6	SKYQAL	Curculionidae_cluster38	1
2395	6	SKYQAL	Curculionidae_cluster5	1
2410	6	SKYQAL	Curculionidae_cluster8	0
2425	6	SKYQAL	Cybaeidae_cluster1	0
2440	6	SKYQAL	Cynipidae_cluster13	0
2455	6	SKYQAL	Diapriidae_cluster1	1
2470	6	SKYQAL	Diapriidae_cluster119	0
2485	6	SKYQAL	Diapriidae_cluster163	0
2500	6	SKYQAL	Diapriidae_cluster169	0
2515	6	SKYQAL	Diapriidae_cluster19	0
2530	6	SKYQAL	Diapriidae_cluster22	0
2545	6	SKYQAL	Diapriidae_cluster30	0
2560	6	SKYQAL	Diapriidae_cluster328	0
2575	6	SKYQAL	Diapriidae_cluster71	1
2590	6	SKYQAL	Diapriidae_cluster9	2
2605	6	SKYQAL	Dictynidae_cluster1	0
2620	6	SKYQAL	Diprionidae_cluster8	0
2635	6	SKYQAL	Dolichopodidae_cluster12	0
2650	6	SKYQAL	Dolichopodidae_cluster38	1
2665	6	SKYQAL	Drosophilidae_cluster1	3
2680	6	SKYQAL	Drosophilidae_cluster11	0
2695	6	SKYQAL	Drosophilidae_cluster12	0
2710	6	SKYQAL	Drosophilidae_cluster2	1
2725	6	SKYQAL	Drosophilidae_cluster3	1
2740	6	SKYQAL	Dryinidae_cluster29	0
2755	6	SKYQAL	Ectobiidae_cluster1	0
2770	6	SKYQAL	Elachistidae_cluster1	5
2785	6	SKYQAL	Elachistidae_cluster2	0
2800	6	SKYQAL	Elachistidae_cluster6	0
2815	6	SKYQAL	Elachistidae_cluster9	3
2830	6	SKYQAL	Elateridae_cluster1	3
2845	6	SKYQAL	Empididae_cluster16	2
2860	6	SKYQAL	Empididae_cluster56	1
2875	6	SKYQAL	Empididae_cluster9	0
2890	6	SKYQAL	Entomobryidae_cluster1	4
2905	6	SKYQAL	Entomobryidae_cluster11	0
2920	6	SKYQAL	Entomobryidae_cluster165	0
2935	6	SKYQAL	Entomobryidae_cluster2	0
2950	6	SKYQAL	Entomobryidae_cluster33	0
2965	6	SKYQAL	Entomobryidae_cluster5	0
2980	6	SKYQAL	Entomobryidae_cluster6	0
2995	6	SKYQAL	Entomobryidae_cluster7	0
3010	6	SKYQAL	Ephydridae_cluster6	0
3025	6	SKYQAL	Eremaeidae_cluster1	0
3040	6	SKYQAL	Eriocraniidae_cluster7	0
3055	6	SKYQAL	Fanniidae_cluster4	1
3070	6	SKYQAL	Fanniidae_cluster8	1
3085	6	SKYQAL	Formicidae_cluster1	0
3100	6	SKYQAL	Formicidae_cluster2	0
3115	6	SKYQAL	Formicidae_cluster3	0
3130	6	SKYQAL	Formicidae_cluster6	2
3145	6	SKYQAL	Formicidae_cluster7	0
3160	6	SKYQAL	Gelechiidae_cluster13	1
3175	6	SKYQAL	Gelechiidae_cluster14	0
3190	6	SKYQAL	Gracillariidae_cluster2	0
3205	6	SKYQAL	Gracillariidae_cluster3	1
3220	6	SKYQAL	Gryllidae_cluster1	1
3235	6	SKYQAL	Gryllidae_cluster2	1
3250	6	SKYQAL	Halolaelapidae_cluster3	0
3265	6	SKYQAL	Heleomyzidae_cluster1	0
3280	6	SKYQAL	Heleomyzidae_cluster10	0
3295	6	SKYQAL	Heleomyzidae_cluster11	0
3310	6	SKYQAL	Heleomyzidae_cluster23	0
3325	6	SKYQAL	Heleomyzidae_cluster45	0
3340	6	SKYQAL	Hybotidae_cluster119	0
3355	6	SKYQAL	Hybotidae_cluster98	0
3370	6	SKYQAL	Hypogastruridae_cluster2	0
3385	6	SKYQAL	Ichneumonidae_cluster1211	0
3400	6	SKYQAL	Ichneumonidae_cluster123	0
3415	6	SKYQAL	Ichneumonidae_cluster125	0
3430	6	SKYQAL	Ichneumonidae_cluster132	0
3445	6	SKYQAL	Ichneumonidae_cluster179	0
3460	6	SKYQAL	Ichneumonidae_cluster221	0
3475	6	SKYQAL	Ichneumonidae_cluster239	0
3490	6	SKYQAL	Ichneumonidae_cluster311	0
3505	6	SKYQAL	Ichneumonidae_cluster319	1
3520	6	SKYQAL	Ichneumonidae_cluster332	0
3535	6	SKYQAL	Ichneumonidae_cluster441	0
3550	6	SKYQAL	Ichneumonidae_cluster512	0
3565	6	SKYQAL	Ichneumonidae_cluster580	0
3580	6	SKYQAL	Ichneumonidae_cluster615	0
3595	6	SKYQAL	Ichneumonidae_cluster64	0
3610	6	SKYQAL	Ichneumonidae_cluster656	0
3625	6	SKYQAL	Ichneumonidae_cluster73	0
3640	6	SKYQAL	Ichneumonidae_cluster743	0
3655	6	SKYQAL	Ichneumonidae_cluster867	0
3670	6	SKYQAL	Ichneumonidae_cluster882	0
3685	6	SKYQAL	Isotomidae_cluster8	0
3700	6	SKYQAL	Latridiidae_cluster1	1
3715	6	SKYQAL	Latridiidae_cluster10	0
3730	6	SKYQAL	Latridiidae_cluster15	0
3745	6	SKYQAL	Latridiidae_cluster2	0
3760	6	SKYQAL	Latridiidae_cluster3	0
3775	6	SKYQAL	Latridiidae_cluster4	0
3790	6	SKYQAL	Latridiidae_cluster7	1
3805	6	SKYQAL	Linyphiidae_cluster112	0
3820	6	SKYQAL	Linyphiidae_cluster20	0
3835	6	SKYQAL	Linyphiidae_cluster57	0
3850	6	SKYQAL	Linyphiidae_cluster87	0
3865	6	SKYQAL	Linyphiidae_cluster89	0
3880	6	SKYQAL	Liocranidae_cluster1	0
3895	6	SKYQAL	Lonchaeidae_cluster1	0
3910	6	SKYQAL	Lycaenidae_cluster1	0
3925	6	SKYQAL	Lygaeidae_cluster1	2
3940	6	SKYQAL	Lymexylidae_cluster1	0
3955	6	SKYQAL	Lyonetiidae_cluster4	0
3970	6	SKYQAL	Lyonetiidae_cluster5	0
3985	6	SKYQAL	Lypusidae_cluster2	0
4000	6	SKYQAL	Megaspilidae_cluster5	0
4015	6	SKYQAL	Milichiidae_cluster1	0
4030	6	SKYQAL	Miridae_cluster1	1
4045	6	SKYQAL	Miridae_cluster2	0
4060	6	SKYQAL	Miridae_cluster20	0
4075	6	SKYQAL	Miridae_cluster26	0
4090	6	SKYQAL	Miridae_cluster35	1
4105	6	SKYQAL	Miridae_cluster7	0
4120	6	SKYQAL	Monotomidae_cluster1	0
4135	6	SKYQAL	Muscidae_cluster11	0
4150	6	SKYQAL	Muscidae_cluster122	0
4165	6	SKYQAL	Muscidae_cluster14	0
4180	6	SKYQAL	Muscidae_cluster2	1
4195	6	SKYQAL	Muscidae_cluster23	0
